batch_size,status,avg_latency_ms,std_latency_ms,throughput,throughput_efficiency,peak_memory_mb,memory_per_sample_mb,memory_utilization
222,success,1984.1347778320312,1.097332077010451,111.88756050260292,0.5039980202819951,13290.1962890625,59.86574904983108,27.306892451805282
223,success,2032.403759765625,2.166164164837439,109.72229259491046,0.49202821791439666,13300.32666015625,59.64272044913117,27.327706964092176
224,success,2036.1083740234376,1.7480488439793924,110.0137904532883,0.49113299309503705,13315.33251953125,59.44344874790737,27.358538968314505
225,success,2048.0206665039063,1.5479088103480922,109.86217262352555,0.4882763227712247,13331.3671875,59.25052083333333,27.39148482887214
226,success,2051.4557861328126,1.9704332496192365,110.1656694371324,0.48745871432359467,13343.169921875,59.0405748755531,27.415735486364735
227,success,2034.735302734375,0.9273180478397923,111.56242273623822,0.4914644173402565,13362.4384765625,58.86536773816079,27.455325898658817
228,success,2042.5228271484375,0.9841198651119132,111.62665942799298,0.48959061152628497,13364.34326171875,58.615540621573466,27.459239592804053
229,success,2049.533349609375,0.9720870298818675,111.73275128391818,0.4879159444712584,13375.95166015625,58.410269258324234,27.483090955174927
230,success,2052.607763671875,1.5477633582173218,112.05258212049092,0.4871851396543084,13388.17431640625,58.20945354959239,27.50820441117172
231,success,2104.2271484375,1.6208089562701946,109.77902275024334,0.47523386471966816,13401.25048828125,58.01407137784091,27.53507155529102
232,success,2112.6377685546877,2.732082159971395,109.81532350371519,0.4733419116539448,13413.80712890625,57.818134176320044,27.56087123707488
233,success,2120.972900390625,2.283492407571271,109.85524612647706,0.4714817430320904,13426.6328125,57.62503353004292,27.58722371185387
234,success,2140.2717529296874,3.0436411445507843,109.3319106228878,0.4672303872772983,13437.7802734375,57.42641142494658,27.610128002378275
235,success,2104.6699951171877,0.9886935978872691,111.6564594664235,0.4751338700698872,13463.2060546875,57.29023853058511,27.662369448553775
236,success,2112.3906494140624,1.229353682008817,111.72175945082031,0.47339728580856066,13463.40283203125,57.04831708487818,27.662773759945857
237,success,2119.79365234375,0.6114414760815547,111.80333507365725,0.4717440298466551,13474.302734375,56.853598035337555,27.68516940065441
238,success,2131.041064453125,1.341022050299337,111.68250296531775,0.4692542141399906,13486.0751953125,56.66418149290966,27.709357856394373
239,success,2184.646240234375,0.9762672527317552,109.39986328146172,0.45774001372996537,13499.46728515625,56.48312671613494,27.736874105899968
240,success,2187.0777099609377,2.045814734738243,109.73546980380799,0.45723112418253326,13512.82080078125,56.303420003255205,27.764311098333668
241,success,2193.54111328125,2.474845782686819,109.86801138160368,0.4558838646539572,13525.14697265625,56.12094179525415,27.78963724419429
242,success,2202.07255859375,2.381786014773492,109.8964696034094,0.454117642989295,13536.896484375,55.93758877840909,27.81377854699274
243,success,2245.96650390625,0.9435742486163052,108.19395550974039,0.44524261526642134,13555.4208984375,55.78362509645062,27.85184000007705
244,success,2233.8481201171876,0.9771524002632277,109.22855399282909,0.44765800816733237,13568.43896484375,55.60835641329406,27.87858775696146
245,success,2189.512109375,1.3915530085073986,111.89707467292139,0.4567227537670261,13572.1953125,55.39671556122449,27.886305790557792
246,success,2202.8564697265624,0.6534110054508251,111.67318587512678,0.4539560401427918,13587.2373046875,55.23267197027439,27.917212035581652
247,success,2208.512109375,0.9417640556904773,111.84000257526323,0.4527935326933734,13597.51806640625,55.050680430794536,27.93833555012354
248,success,2214.3173583984376,1.4357655529144293,111.99839944323628,0.45160644936788824,13610.77197265625,54.88214505103327,27.965567878726006
249,success,2272.5213134765627,0.9418125212994223,109.56992945385109,0.4400398773247032,13622.25439453125,54.70784897402108,27.98916040154562
250,success,2278.184619140625,3.5224094757052042,109.73649716514407,0.43894598866057627,13636.806640625,54.5472265625,28.0190603827326
251,success,2334.6829833984375,2.290266753307312,107.50924291855529,0.4283236769663557,13650.97607421875,54.38635886142928,28.048173812725054
252,success,2252.7164306640625,0.41497006908741135,111.86494517009169,0.4439085125797289,13667.81689453125,54.23736862909226,28.082776045759942
253,success,2260.2830322265627,1.2125869250354568,111.93288468425763,0.4424224691077377,13673.25048828125,54.04446833312747,28.093940257102716
254,success,2273.0888671875,1.0383328966738874,111.74222163794018,0.4399300064485834,13687.6357421875,53.88832969365158,28.123497125396163
255,success,2280.5293701171877,0.8158721056226843,111.81614380475904,0.4384946815872903,13696.64697265625,53.712341069240196,28.142012179343944
256,success,2335.819775390625,1.2704161945357573,109.59749664641333,0.4281152212750521,13710.50439453125,53.556657791137695,28.170484529982687
